date, pm25, pm10, o3, no2, so2, co
2015/12/26, , , 27, 6, , 
2015/12/27, , , 34, 10, , 
2015/12/28, , , 31, 14, , 
2015/12/29, , , 27, 10, , 
2015/12/30, , , 24, , , 
2015/7/14, , , 79, 12, , 15
2015/7/15, , , 51, 12, , 20
2015/7/16, , , 82, 10, , 11
2015/7/17, , , 51, 13, , 15
2015/7/18, , , 41, 2, , 1
2015/7/21, , , 90, 15, , 20
2015/7/22, , , 93, 14, , 16
2015/7/23, , , 93, 13, , 12
2015/7/24, , , 114, 12, , 10
2015/7/25, , , 55, 13, , 14
2015/7/26, , , 51, 11, , 9
2015/7/27, , , 42, 14, , 25
2015/7/28, , , 32, 13, , 16
2015/7/29, , , 35, 12, , 16
2015/7/30, , , 45, 16, , 20
2015/7/31, , , 56, 15, , 17
2015/8/1, , , 66, 10, , 9
2015/8/2, , , 87, 12, , 13
2015/8/3, , , 81, 10, , 11
2015/8/4, , , 106, 11, , 12
2015/8/5, , , 88, 10, , 11
2015/8/6, , , 79, 12, , 9
2015/8/7, , , 85, 10, , 9
2015/8/8, , , 110, 10, , 8
2015/8/9, , , 68, 12, , 10
2015/8/10, , , 51, 9, , 8
2015/8/11, , , 46, 12, , 11
2015/8/12, , , 50, 14, , 12
2015/8/13, , , 57, 12, , 9
2015/8/14, , , 49, 13, , 10
2015/8/15, , , 55, 12, , 9
2015/8/16, , , 64, 13, , 11
2015/8/17, , , 74, 11, , 7
2015/8/18, , , 89, 13, , 10
2015/8/19, , , 49, 7, , 4
2015/8/20, , , 55, 12, , 7
2015/8/21, , , 79, 11, , 6
2015/8/22, , , 108, 13, , 10
2015/8/23, , , 87, 14, , 12
2015/8/24, , , 64, 14, , 14
2015/8/25, , , 47, 11, , 11
2015/8/26, , , 44, 14, , 13
2015/8/27, , , 54, 13, , 14
2015/8/28, , , 34, 14, , 19
2015/8/29, , , 55, 12, , 9
2015/8/30, , , 48, 14, , 14
2015/8/31, , , 26, 12, , 15
2015/9/1, , , 41, 8, , 11
2015/9/2, , , 75, 12, , 10
2015/9/3, , , 46, 1, , 6
2015/9/6, , , 44, 11, , 7
2015/9/7, , , 54, 10, , 9
2015/9/8, , , 45, 10, , 10
2015/9/9, , , 35, 10, , 11
2015/9/10, , , 41, 8, , 6
2015/9/11, , , 50, 9, , 7
2015/9/12, , , 38, 10, , 6
2015/9/13, , , 50, 6, , 1
2015/9/14, , , 49, 5, , 7
2015/9/15, , , 49, 13, , 14
2015/9/16, , , 51, 11, , 14
2015/9/17, , , 59, 14, , 15
2015/9/18, , , 40, 9, , 7
2015/9/19, , , 27, 11, , 7
2015/9/20, , , 57, 10, , 8
2015/9/21, , , 52, 9, , 10
2015/9/22, , , 53, 12, , 11
2015/9/23, , , 46, 10, , 9
2015/9/24, , , 47, 12, , 7
2015/9/25, , , 58, 11, , 8
2015/9/26, , , 44, 11, , 10
2015/9/27, , , 47, 9, , 7
2015/9/28, , , 46, 10, , 9
2015/9/29, , , 45, 10, , 10
2015/9/30, , , 51, 11, , 15
2015/4/1, , , 74, 7, 9, 1
2015/4/2, , , 79, 8, 9, 6
2015/4/3, , , 89, 10, 11, 7
2015/4/4, , , 70, 8, 11, 3
2015/4/16, , , 79, 11, 15, 1
2015/4/17, , , 82, 7, 14, 
2015/4/18, , , 127, 10, 14, 
2015/4/19, , , 152, 8, 14, 3
2015/4/20, , , 201, 14, 18, 22
2015/4/21, , , 189, 7, 13, 7
2015/4/22, , , 56, 9, 11, 8
2015/4/23, , , 57, 10, 17, 10
2015/4/24, , , 67, 9, 14, 9
2015/4/25, , , 100, 9, 12, 7
2015/4/26, , , 38, 7, 10, 5
2015/4/27, , , 48, 10, 17, 4
2015/4/28, , , 139, 5, 12, 
2015/4/29, , , 224, 7, 12, 1
2015/4/30, , , 28, 4, 10, 
2015/5/1, , , 171, 8, 12, 11
2015/5/2, , , 188, 9, 14, 9
2015/5/3, , , 399, 7, 16, 7
2015/1/1, , , 89, 8, 9, 9
2015/1/2, , , 83, 10, 9, 11
2015/1/3, , , 54, 11, 9, 11
2015/3/20, , , 59, 7, 8, 9
2015/3/21, , , 49, 7, 10, 8
2015/3/22, , , 41, 6, 13, 8
2015/3/23, , , 44, 9, 11, 9
2015/3/24, , , 66, 9, 11, 9
2015/3/25, , , 82, 7, 6, 6
2015/3/26, , , 65, 7, 6, 6
2015/3/27, , , 59, 8, 6, 7
2015/3/28, , , 74, 10, 8, 8
2015/3/29, , , 71, 5, 8, 2
2015/3/30, , , 68, 5, 8, 2
2015/3/31, , , 59, 6, 9, 1
2014/11/20, , , 54, 15, 23, 14
2014/11/21, , , 58, 14, 10, 11
2014/11/22, , , 48, 9, 15, 7
2014/11/23, , , 40, 13, 10, 13
2014/11/24, , , 423, 10, 13, 24
2014/11/25, , , 476, 11, 42, 12
2014/11/26, , , 381, 13, 20, 23
2014/11/27, , , 181, 5, 11, 10
2014/11/30, , , 124, 7, 8, 17
2014/12/1, , , 277, 3, 83, 5
2014/12/2, , , 266, 6, 22, 20
2014/12/25, , , 46, 10, 6, 14
2014/12/26, , , 46, 4, 5, 6
2014/7/12, , , 10, 5, , 5
2021/3/10, , , , 10, 12, 3
2021/3/11, , , , 10, 12, 5
2021/3/12, , , , 10, 18, 6
2021/3/13, , , , 10, 18, 6
2021/3/14, , , , 10, 16, 4
2021/3/15, , , , 10, 18, 4
2021/3/16, , , , 10, 16, 4
2021/3/17, , , , 10, 18, 4
2021/3/18, , , , 10, 22, 5
2021/3/19, , , , 10, 20, 4
2021/3/20, , , , 10, 19, 3
2021/3/21, , , , 10, 17, 2
2021/3/22, , , , 10, 17, 3
2020/10/29, , , , 2, 3, 5
2020/11/13, , , , 2, 3, 1
2020/7/5, , , , 4, 1, 3
2020/7/16, , , , 7, 1, 5
2020/9/16, , , , 4, 2, 10
2020/5/17, , , , 1, 7, 
2020/2/11, , , , 7, 2, 2
2020/2/12, , , , 8, 3, 
2019/7/22, , , , 34, , 
2017/7/1, , , , 15, , 
2017/7/2, , , , 15, , 
2017/7/3, , , , 18, , 
2017/7/4, , , , 16, , 
2017/7/5, , , , 13, , 
2017/7/6, , , , 17, , 
2017/7/7, , , , 19, , 
2017/7/8, , , , 15, , 
2017/7/9, , , , 14, , 
2017/7/10, , , , 16, , 
2017/7/11, , , , 12, , 
2017/7/12, , , , 13, , 
2017/7/13, , , , 12, , 
2017/7/14, , , , 14, , 
2017/7/15, , , , 14, , 
2017/7/16, , , , 12, , 
2017/7/17, , , , 17, , 
2017/7/18, , , , 13, , 
2017/7/19, , , , 17, , 
2017/7/20, , , , 15, , 
2017/7/21, , , , 15, , 
2017/7/22, , , , 11, , 
2017/7/23, , , , 12, , 
2017/7/24, , , , 17, , 
2017/7/25, , , , 11, , 
2017/7/26, , , , 17, , 
2017/7/27, , , , 13, , 
2017/4/24, , , , 13, , 
2017/6/20, , , , 16, , 
2017/6/23, , , , 15, , 
2017/6/24, , , , 15, , 
2017/6/25, , , , 15, , 
2017/6/26, , , , 15, , 
2017/6/27, , , , 12, , 
2017/6/28, , , , 13, , 
2017/6/29, , , , 17, , 
2017/6/30, , , , 17, , 
2015/11/2, , , , 6, , 5
2015/11/18, , , , 10, , 4
2015/12/8, , , , 7, , 3
2015/12/22, , , , 15, , 
2020/5/16, , , , , 7, 
2018/10/31, , , , , 124, 
2018/11/27, , , , , 137, 
