date, pm25, pm10, o3, no2, so2, co
2018/2/20, , 10, , , 23, 
2018/2/25, , 7, , , 26, 
2018/3/7, , 24, , , 25, 
2018/3/29, , 22, , , 30, 
2017/10/10, , 8, , , 13, 
2017/10/22, , 15, , , 14, 
2017/10/29, , 34, , , 15, 
2017/11/23, , 6, , , 13, 
2017/8/6, , 21, 13, 17, 13, 
2017/8/10, , 21, 14, 9, 12, 
2017/8/21, , 25, 16, 2, 15, 
2017/9/8, , 12, , , 15, 
2017/9/18, , 18, , , 13, 
2017/9/24, , 14, , , 13, 
2017/4/16, , 14, 19, 69, 12, 
2017/4/24, , 33, 13, 24, 13, 
2017/5/17, , 26, 13, 17, 12, 
2017/5/30, , 30, 13, 19, 13, 
2017/6/11, , 5, 13, 13, 14, 
2017/6/20, , 2, 14, 13, 13, 
2017/1/1, , 60, 23, 6, 12, 70
2017/1/16, , 31, , , 10, 16
2017/1/23, , 49, 19, 21, 17, 71
2017/2/19, , 14, 2, 6, 11, 
2017/3/9, , 73, , 12, 12, 
2017/3/14, , 46, 15, 1, 11, 
2016/10/4, , 65, 7, , 11, 54
2016/10/10, , 2, 4, 17, 14, 44
2016/10/12, , 60, 1, 7, 12, 44
2016/10/17, , 44, 2, 25, 13, 19
2016/10/22, , 52, 4, 49, 14, 53
2016/10/24, , 30, 3, 32, 13, 13
2016/12/3, , 78, 40, 18, 15, 102
2016/7/6, , 29, 8, 5, 13, 38
2016/7/12, , 38, 8, 5, , 
2016/7/25, , 25, 8, 25, 15, 13
2016/8/7, , 29, 9, 15, 13, 14
2016/8/21, , 32, 9, 8, 13, 25
2016/9/13, , 50, 7, 17, 13, 31
2016/4/12, , 63, 32, 22, , 26
2016/4/18, , 48, , 11, , 18
2016/4/24, , 30, 74, 13, , 26
2016/5/8, , 38, 122, 8, , 28
2016/6/6, , 4, 22, 15, 12, 29
2016/6/21, , 63, 20, 4, 13, 24
2016/1/3, , , 17, 20, 6, 23
2016/1/10, , , 7, 14, 6, 13
2016/1/18, , 7, 5, 3, 6, 13
2016/1/26, , 30, 17, 1, 6, 8
2016/2/18, , 9, 18, 26, 6, 14
2016/2/21, , 5, 16, 25, 6, 17
2016/2/25, , 72, 12, 17, 6, 20
2016/3/3, , 54, 2, 21, 7, 19
2016/3/30, , 63, 3, 18, , 26
2014/10/12, , 8, 25, 37, , 19
2014/7/15, , 44, 2, 29, 9, 25
2014/7/27, , 20, 6, 31, 10, 26
2014/8/20, , 53, 7, 42, 15, 29
2014/8/26, , 41, 9, 17, 11, 14
2014/6/17, , 56, 7, 41, 7, 28
2014/1/1, , 124, 22, 40, 6, 28
2014/1/5, , 115, 65, 35, 5, 33
2014/1/20, , 100, , 57, 22, 39
2023/12/26, , , 5, 38, 25, 9
2023/12/27, , , 31, 37, 25, 9
2019/7/27, , , 15, 22, , 10
2019/7/28, , , 17, 24, , 9
2019/8/9, , , 13, 17, , 7
2016/8/16, , , 9, 8, 12, 21
2016/8/17, , , 10, 8, 12, 16
2016/8/19, , , 9, 8, 13, 19
2016/2/24, , , 14, 12, 7, 6
2014/10/15, , , 27, 39, , 25
2014/10/16, , , 15, 32, , 31
2014/10/17, , , 15, 29, , 21
2014/10/18, , , 14, 29, , 20
2014/10/19, , , 12, 26, , 23
2014/10/20, , , 15, 26, , 26
2014/10/21, , , 6, 15, , 14
2014/10/22, , , 9, 20, , 17
2014/10/23, , , 10, 24, , 18
2014/10/24, , , 11, 15, , 17
2014/10/27, , , 14, 22, , 27
2014/10/28, , , 4, 15, , 18
2014/10/29, , , 8, 14, , 20
2014/10/30, , , 4, 15, , 23
2014/10/31, , , 4, 14, , 19
2014/11/1, , , 5, 13, , 13
2014/11/2, , , 5, 17, , 12
2014/11/3, , , 12, 26, , 18
2014/11/4, , , 18, 31, , 27
2014/11/5, , , 10, 14, , 17
2014/11/6, , , 3, 11, , 12
2014/11/7, , , 3, 14, , 11
2014/11/8, , , 2, 14, , 13
2014/11/9, , , 19, 13, , 22
2014/11/10, , , 17, 11, , 16
2014/11/11, , , 9, 14, , 12
2014/11/12, , , 23, 17, , 12
2014/11/13, , , 27, 24, , 14
2014/11/14, , , 15, 27, , 17
2014/11/15, , , 21, 15, , 12
2014/11/16, , , 15, 17, , 13
2014/11/17, , , 17, 16, , 12
2014/11/18, , , 30, 20, , 17
2014/11/19, , , 27, 31, , 19
2014/11/20, , , 20, 36, , 24
2014/11/21, , , 24, 26, , 18
2014/11/22, , , 43, 25, , 17
2014/11/23, , , 67, 23, , 21
2014/11/24, , , 73, 24, , 17
2014/11/25, , , 189, 19, , 14
2014/11/26, , , 189, 18, , 19
2014/11/27, , , 185, 16, , 16
2014/11/28, , , 196, 14, , 10
2014/11/29, , , 181, 18, , 16
2014/11/30, , , 118, 21, , 17
2014/12/1, , , 20, 15, , 14
2014/12/2, , , 10, 15, , 15
2014/12/3, , , 9, 17, , 14
2014/12/4, , , 12, 23, , 14
2014/12/5, , , 11, 25, , 15
2014/12/6, , , 11, 13, , 9
2014/12/7, , , 15, 24, , 12
2014/12/8, , , 8, 31, , 21
2014/12/9, , , 9, 16, , 13
2014/12/10, , , 9, 17, , 12
2014/12/11, , , 9, 14, , 11
2014/12/12, , , 10, 22, , 15
2014/12/13, , , 10, 31, , 16
2014/12/14, , , 10, 30, , 18
2014/12/15, , , 10, 21, , 11
2014/12/16, , , 10, 20, , 13
2014/12/17, , , 10, 27, , 26
2014/12/18, , , 10, 30, , 37
2014/12/19, , , 10, 31, , 23
2014/12/20, , , 10, 21, , 14
2014/12/21, , , 10, 23, , 17
2014/12/22, , , 10, 35, , 23
2014/12/23, , , 10, 43, , 31
2014/12/24, , , 11, 39, , 31
2014/12/25, , , 11, 25, , 27
2014/12/26, , , 10, 15, 4, 14
2014/8/6, , , 3, 27, 10, 29
2014/8/7, , , 4, 27, 10, 21
2014/8/8, , , 6, 25, 10, 21
2014/8/9, , , 7, 10, 11, 18
2014/8/10, , , 4, 20, 11, 20
2014/8/11, , , 26, 19, 11, 16
2014/8/12, , , 16, 15, 9, 10
2014/8/13, , , 25, 19, 10, 13
2014/8/14, , , 6, 20, 10, 15
2014/8/15, , , 4, 25, 11, 20
2014/8/17, , , 4, 32, 11, 26
2014/8/18, , , 4, 17, 10, 17
2014/8/19, , , 15, 23, 10, 19
2019/8/5, , , , 20, , 7
2019/8/6, , , , 27, , 7
2019/8/7, , , , 21, , 7
2019/8/8, , , , 18, , 6
2019/8/10, , , , 16, , 6
2019/8/11, , , , 8, , 7
2019/8/12, , , , 9, , 7
2019/8/13, , , , 10, , 5
2019/8/14, , , , 9, , 5
2019/8/15, , , , 10, , 7
2019/8/16, , , , 8, , 7
2019/8/17, , , , 7, , 5
2019/8/18, , , , 10, , 7
2019/8/21, , , , 10, , 10
2019/8/22, , , , 6, , 5
2019/8/23, , , , 6, , 5
2019/8/24, , , , 8, , 6
2019/8/25, , , , 8, , 10
2018/3/6, , , , , 24, 
